0	   1.0000000000
1	   0.2404576593
2	   0.0586649250
3	   0.0180878391
4	   0.0037254207
5	   0.0239318870
6	   0.0415799649
7	   0.0735838201
8	   0.0495786849
9	   0.0477722599
10	   0.0615986851
11	   0.0618151266
12	   0.0461770535
13	   0.0151277564
14	   0.0447945499
15	   0.0389190920
16	   0.0089910410
17	   0.0687765691
18	   0.0582041357
19	   0.0586063492
20	   0.0424679585
21	   0.0735245460
22	   0.0761066123
23	   0.0487515789
24	   0.0215336764
25	   0.0044463014
26	   0.0011553761
27	   0.0227368837
28	   0.0146838172
29	   0.0498832686
30	   0.0536600631
31	   0.0047075377
32	   0.0127616576
33	   0.0137902777
34	   0.0030114420
35	   0.0066636473
36	   0.0366576168
37	   0.0040394935
38	   0.0110348097
39	   0.0151222062
40	   0.0398350182
41	   0.0412773201
42	   0.0350623047
43	   0.0103293455
44	   0.0000563556
45	   0.0199272490
46	   0.0396197780
47	   0.0281687252
48	   0.0377079771
49	   0.0487713380
50	   0.0095012628
51	   0.0323602196
52	   0.0572391053
53	   0.0365094114
54	   0.0735445780
55	   0.0703055786
56	   0.0410424503
57	   0.0601212586
58	   0.0565359993
59	   0.0553611878
