           nan	            nan
  0.4960375792	   0.0000000455
  0.4960938552	   0.0000000703
  0.4960884640	   0.0000001064
  0.4961499404	   0.0000001599
  0.4960092159	   0.0000002407
  0.4962703904	   0.0000003661
  0.4964251556	   0.0000005635
  0.4949215866	   0.0000008725
  0.4931229603	   0.0000013646
  0.4939723172	   0.0000021818
  0.4967495410	   0.0000035495
  0.4998140808	   0.0000058186
  0.4929478448	   0.0000092056
  0.4789907023	   0.0000142037
  0.4959760294	   0.0000250565
  0.5001358992	   0.0000420731
  0.5055861539	   0.0000711722
  0.5327774479	   0.0001311344
  0.4712897237	   0.0001702671
  0.4823156524	   0.0002983243
  0.4574469100	   0.0004540339
  0.4813888573	   0.0008698801
  0.8712579246	   0.0050952014
  1.2098570944	   0.0179118989
  1.6512067295	   0.0616398351
  0.8472923636	   0.0300760051
  3.2231693832	   0.8463236228
  2.0368002455	   0.6591599125
  1.1256514429	   0.4063581115
 27.6586592055	 550.8871829932
  0.7077598426	   0.8055210577
455.3931093117	 958418.0387092989
27161.8986030644	 10926332265.6611003876
           nan	            nan
-11250127.3294478748	 233430169305462624.0000000000
 -5.1153759664	 528.0553835646
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
-5772.3821294021	 1022485231.5376012325
-1128491016.2662942410	 1450936201170717245440.0000000000
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
16950632358157767533395968.0000000000	 214808209128562883372809765917228368247424569885851648.0000000000
514501816209774346240.0000000000	 52234486225808588945068809184696086470590464.0000000000
2890.3757353037	 166810685.4545226097
           nan	            nan
           nan	            nan
           nan	            nan
  0.6142512537	  10.2303389900
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
 -2.1135044279	  32.2617686702
           nan	            nan
           nan	            nan
           nan	            nan
1619902.1943426717	 47144757527660.8437500000
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
 15.1503056640	 614.2959805029
           nan	            nan
  0.5333803169	  14.6764047428
-2267967956890136.0000000000	 479600231360204811043876370382848.0000000000
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
-605181451.5653192997	 1661476966608423936.0000000000
-205355300.0512590408	 324115195381355712.0000000000
-58378176.6659691110	 38645586343481464.0000000000
-4056469283784.8798828125	 231025529792172547352035328.0000000000
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
8189386.7324531181	 2762434826873378.5000000000
1676747682.7797050476	 22036834953690304512.0000000000
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
21003.5002344783	 981127264.7645241022
  0.0018273837	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
           nan	            nan
-7293460.9002223918	 74729046160931.9687500000
