0	   1.0000000000
1	   0.0174224401
2	   0.0118253109
3	   0.0166969780
4	   0.0203856817
5	   0.0054911424
6	   0.0061473842
7	   0.0286403562
8	   0.0085997251
9	   0.0371329451
10	   0.0064049806
11	   0.0283963548
12	   0.0017484105
13	   0.0046941869
14	   0.0095519207
15	   0.0365633726
16	   0.0154373609
17	   0.0391735055
18	   0.0469503054
19	   0.0154371604
20	   0.0148519430
21	   0.0060048298
22	   0.0305564028
23	   0.0139208303
24	   0.0027619117
25	   0.0194576140
26	   0.0493802748
27	   0.0113850480
28	   0.0457137950
29	   0.0310128552
30	   0.0212238147
31	   0.0245563820
32	   0.0243292381
33	   0.0378079155
34	   0.0469339734
35	   0.0022937373
36	   0.0569881634
37	   0.0304531058
38	   0.0350334775
39	   0.0010550775
40	   0.0125427556
41	   0.0210473598
42	   0.0169234933
43	   0.0044093016
44	   0.0270349492
45	   0.0436222558
46	   0.0138585034
47	   0.0018335578
48	   0.0138037240
49	   0.0425238060
50	   0.0252534728
51	   0.0012660981
52	   0.0414645937
53	   0.0010586158
54	   0.0027715120
55	   0.0011042528
56	   0.0253651776
57	   0.0378452580
58	   0.0069944055
59	   0.0079641509
